([6;76;8;8;0;8359;5;792;65], 5), T
([951;23;960;8], 44), F
([], 361), F
([430;9;7;7;672;7;637;8;9;8;9687;6;6;9;9;1;5;69;428;1;7;11;9540;1;97;6;9;278;380;1;43;29;4;626;130;118;2;0;1;1;422;1;283;58;57;79;3;69;4;0;571;49;55;8;4;65;33;880;9;217], 18), T
([62;40;7;578;3;5;6], 9), F
([6;82;751;1;5;18;51;533;665;9;292], 53), F
([938;99;30;989;1], 9), F
([64;7;1;0;118;39;66;77;4;1;50;7;1239;3;6;3;0;7;7;349;0;547;4;69;72;4829;248;5;30;72;9;694;63;4627;0;157;21;452;92;50;77;5;0;57;43;0;7;7;6;2;3635;5;7;7;7;1;258;4;5;499;7;91;9;5;6;46;1;0;68;8;0;3;6;214;6;89;8;3;98;0;411;293;77;3;5;12;6;3;8;5;4;4;342;19;23;7;3;3;115;45;2;8;1;1;96;5;5;1;852;857;6;1;4;5;1;7;3;8;1;503;865;608;7;5366;66;51;21;777;876;9;580;1;801;5;18;18;850;3127;1;509;95;960;9;0;0;644;7;5;0;95;6;49;4;5;93;2;62;9;9;7;7;5;5;1;3;2;4;1;80;4;28;5;2;2;858;5;99;698;4;287;7;0;91;3;28;7;2;9;48;5;6;389;62;2;0;793;3;8;1;0;2;6;8;2;18;3;6;7;2;9;48;5;5;65;6;3;0;709;2;1840;9;827;760;9;3;4;20;3;431;5;2;2;2;4;62;80;474;903;4;5;7;5757;269;1;47;3;693;68;6;4;548;726;8;18;8569;2943;93;4459;48;2;29;0;55;38;5;45;3;447;6;3;705;854;9;16;0;8;7;4;58;99;0;848;5;427;30;3;7500;1;3;5;6;4;7;7;482;0;139;1333;114;7;8;33;3880;77;3;96;5;293;98;51;8;41;7;4;69;969;242;74;63;9;116;8;9;912;3;739;480;7;127;941;823;3;574;1;44;6;12;6;6;8;517;7068;1;32;5;5809;74;59;0;78;7;39;8;325;473;3;697;5;6;9;297;6;2792;9;8866;1;35;1;4;3464;72;78;273;5;6;36;94;44;6;550;29;82;3;0;2;7;7;740;96;333;2;95;219;38;8;47;9;2;9;9;7;960;7;9;3;84;4;89;54;99;797;9;2;1;79;3;9;7;0;5;1;8;6;5;266;61;59;3;61;68;43;4;428;94;523;49;9;685;42;48;5;9;181;222;19;5;6;111;76;26;154;21;0;4;133;3;7;3;171;6;6;66;97;131;7;0;6;2;88;77;3;163;9;7;6;72;5;829;7677;28;47;6;4;21;28;8;825;396;1665;8;7;3;3;1;9;82;4;704;88;56;0;4;8;482;5528;486;382;5;9;37;12;174;69;0;3;8;423;7;1079;70;7;8102;70;641;74;4;41;856;7;3;3;1;7;2;5;907;0;2;7;8;4;82;8], 3), T
([17;0;47], 5), F
([163;5;190;9;19;47;5;3;96;45;32;77;301;71;615;627;242;4;82;0;32;1;0;5;9;3;5;0;50;84;716;166;8594;6;15;6;9;3;78;63;31;8;287;0;3;85;8;0;7;477;1;55;9;7;1;217;2;18;5;2;39;538;4;636;92;2;861;1;45;6;391;11;594;8;6;5;2;1;37;3;26;399;5;3;6;265;4;2;1;51;69;477;8;2;5;8;365;10;1;40;806;97;551;1272;7;0;3;9;426;1;746;6965;56;4;28;9;90;3293;8;49;9;588;0;22;161;9;44;1718;1;895;25;629;406;54;1;743;29;254;278;7;3;8;3;3;5;907;80;356;33;90;3;47;2;424;4;8;46;65;130;17;32;23;1;26;6;3;38;9;26;3;5;6;4407;282;6;6;7;92;23;805;3;0;880;3;97;659;47;7;6;6;6;0;79;4;5;99;3;34;67;4;7;9;8274;8;979;376;4;6;6;212;249;37;721;56;40;26;0;1;0;8;39;7;9;9511;592;6;59;4;9;579;17;7;8;8;6;23;9;9;314;0;8;5;645;4;497;0;2;9;6;75;77;15;639;4;67;4;4;5;2;336;78;0;7;8895;278;802;8;55;7;376;9;942;5;7;7;42;3;0;6748;2364;196;89;6718;452;9;77;33;6;3;2;846;3;3;7;55;6;951;5243;260;4;0;38;9;8;3;238;6;741;527;6;271;20;59;3;7;41;78;1;1;5;766;0;46;831;92;158;5;528;1;12;334;4;1;737;528;6;8912;8;69;6;2;0;2;8;1;839;441;8;8;4;2;7965;1;1;9;50;4;20;788;35;0;766;4;3351;0;444;160;1;9;1;5;310;53;6248;6;9320;963;4;9;1;8131;58;5;44;9;0;865;476;6208;9;262;26;5;2482;0;583;177;8;91;76;8;631;3;71;3;1;17;0;3;214;857;3;397;8;196;4;2;4;850;0;8615;2901;5;13;5363;3;2;181;2;13;92;12;56;71;9;6;6163;39;4;4;40;91;5;52;74;1;4;65;8;7;8;63;1;78;3;5;9;2283;1;8;0;1;9;625;49;35;8;54;211;92;9;6;989;4;3;4;249;96;6;962;33;1;5;40;4;84;6;745;42;709;95;1;3;4;0;7;367;7;5;165;181;8;8;0;693;1;5;77;9;6;7;160;9;506;95;61;0;4;3;166;660;3;4;330;5;436;1;73;78;8;6;5;751;69;230;253;8;508;4;89;45;83;19;792;470;629;29;275;3;82;730;9;8;5;33;7;4;6;802;361;31;5327;34;141;70;80;7;529;1;0;15;94;52;586;5;8;18;0;6;63;9;98;131;80;3;42;996;3;8886;34;43;73;19;1;5934;2;5;824;8;212;9;9;6;623;4917;46;448;6;350;13;4004;5;5;2;579;3;31;881;90;8;91;16;9;620;4;457;7;0;4510;4;6287;77;8;0;16;0;5;2;389;69;315;9;4;37;4;89;35;3;510;331;118;27;83;82;325;475;94;6;26;6;6;1;388;1;1026;4;7;0;2;1;1;9154;1304;7;9;1;6;52;89;8;9;1;2;2;0], 25), T
([3;0;775;92;0;4030;12;0;9;1;4;592;2;2838;71;20;9;2;0;1;4;3;0;97;232;1;32;58;54;2861;4;3;1;4;243;0;5;6;5;14;3;47;375;6;7;2;5;553;6;7;8692;65;2;707;1;88;56;441;6;88;20;3;1;0;802;5;42;1;3;2;184;5;8;0;64;35;76;24;4;969;3;5;47;5;3;1;23;5;96;5;2;61;46;2;22;53;230;711;2;200;61;2;75;6;42;330;93;4;9;2;2;2;6;2;51;3;8;4;9;9;72;641;517;4;46;95;9;6;4;83;7;4;9;4;9;45;2;9;76;629;2;2;9;6170;61;2;609;93;65;114;2;32;6;430;6;446;2;4;0;8;8;999;7;736;2;2;6;1;64;41;2;16;2;9;8430;61;51;356;48;62;744;72;6;76;2;2;7;9;20;2056;92;6;770;9;574;8;7;4;8;43;60;74;608;7;4;7;1;0;98;9;22;230;3;7;54;9;2;840;134;70;1366;2;272;557;307;6721;7;0;3;37;728;71;4;9765;98;52;5426;92;63;44;1;0;72;4;2;18;8;5;7;8;8;2;65;128;54;77;2;99;62;182;888;525;25;60;697;1;2;14;92;30;3;0;733;8;5;871;37;9436;75;1;5;4;163;8;312;97;2;7;219;586;6;5;8;4;47;1;5;65;1;2;427;9609;7;88;62;62;7;49;3;3;916;9;892;5;1;228;99;7;2;40;887;737;9;25;63;6408;110;2;6;4953;5;8;1;8;9;987;1474;941;0;0;4;0;6572;94;1;507;2550;89;68;495;4;6;6;837;76;72;4;9;8;3;4;7925;1;9;66;51;9;1;57;75;1;7;3;4;7;5;4;7;25;7;482;9;48;2;4;9;7;20;5;5;5;306;874;0;75;6;1;7;5;7;487;253;150;6;5;7;5;94;1;82;184;66;4;53;91;7;1;64;9;52;294;8;86;907;1;29;637;8;9;36;23;33;1;0;5;83;783;2;9;0;0;79;8;59;557;0;97;9;18;6;377;3;83;9;57;24;1;544;2181;63;653;0;28;12;8;3;75;8;9;16;7;50;8;5;8;7;5;309;2;0;62;3;7;99;0;33;1;7;3;545;7;4;3;0;192;8;43;8;2;71;7;546;1;326;665;157;0;7;33;9;40;43;2;1;15;73;437;7;73;8;3;693;118;11;43;92;3;230;883;57;5;41;2;34;3;8;575;7;4;535;0;2;308;2;95;20;6;9;0;6;2;4;263;6;280;4;6;1;96;6;47;347;63;3;289;30;0;86;7;5;15;344;85;94;0;91;8;216;46;970;445;1;9;2;4;21;4;5;8;1;6;796;2;6;50;71;6;784;7;1;9;8;8;52;8;0;7;47;4936;433;82;83;917;631;81;82;3;5;0;35;282;195;3;4839;6;8;58;100;68;8;0;80;8;683;618;60;1;8;3;32;54;803;4;5;80;3;88;0;8;6;7;649;7;700;532;230;62;25;45;67;7;5;9;98;10;88;7;362;2;13;0;590;2;3;1;133;3;554;8;971;54;0;347;8;688;8;2;2;81;34;5;49;5;676;0;53;13;95;2;18;63;0;8311;7;2;133;9;8869;407;51;217;7;0;0;30;3;9;4;7;2;2;33;500;9;399;7;2;7;7;9;5;801;833;1;6;9;2;926;3;4;121;8;28;5;7;87;2302;1;8;5;0;4;8;8;0;1;80;8;1;9;39;669;287;40;7;6;520;7;7;9;420;2;9092;6;5099;6;6;0;9357;7;5;413;16;1;4;4;78;103;2;3561;4;9;6;7;976;1;7;3;93;2037;1;15;8;7;42;9;2;2;6;3;748;55;18;5;3096;163;5052;22;757;89;0;9;60;5;0;0;2;45;696;8;252;1;0;6;170;273;2;2;178;2;35;16;3;193;63;57;9;5;7;0;5;11;4;686;8;8;4;6;4;5;6;5;4;5;0;3;705;609;49;887;6;66;59;0;347;2;8;931;2;5;9;63;3;49;72;163;196;430;66;0;1;2;9;33;4891;2;458;0;81;4;16;7;889;7;674;994;7;73;4;4;499;193;7;6;1;6;6;388;7;55;154;3;76;12;486;3353;944;5;5702;0;5;22;301;4;28;9], 59), T
([453;2;79;8;3;31;5;742;2;9;230;1;3;77;1;8;1;0;178;51;0;6;0;0;3;51;221;229;767;407;8;0;77;6;87;1;4;8;0;0;0;3;275;827;2;0;6;2;38;43;89;75;60;3;222;0;7;4;0;8;845;3;6;3;8;5;2;4641;8;509;77;7;44;840;8;88;0;52;4;6;163;2;9;3;19;57;1;75;7;6;24;9;87;17;8;6;4;5;5;0;0;895;87;711;9;1;8;6;3;916;0;3;2;82;9;9;1;3;73;723;90;156;1663;308;86;2;39;37;163;4839;9;4;0;1;71;35;37;2;550;1;2;7;4;46;1365;660;8;4;7;6;4;43;2;7;11;6;48;7;122;3;426;9;555;738;2;469;480;46;4;5;1;1;84;0;3;9;7;469;8;308;2;1;1;84;34;75;67;5;8;11;835;3;74;35;0;29;74;6;7;205;8;619;9;92;8;3;60;0;0;801;20;178;660;35;70;2;89;3;8;4;3;1;5;76;68;8;48;8;77;3738;11;6;4;57;6;6;9;5;1;75;2;7;4;9;6;9690;5;8300;200;1;73;753;5;135;842;47;76;0;6;780;89;189;30;97;90;231;32;71;7;9;89;63;42;3;438;8;316;19;7;381;6;6;58;4;6;461;664;1;968;5;3285;9155;4;6;78;43;126;5;30;484;8;858;41;1802;2425;6831;0;8;35;6;5;40;0;5;45;6;0;69;3;6;203;8;8;8;0;297;39;9231;76;13;757;6804;399;987;55;36;1;6675;39;626;50;2;466;36;24;3;740;1;707;14;5;7;0;67;9;7024;3;5;8;247;9;6;612;6;9;477;6;9;3;2;27;100;32;5;2;25], 445), F
([6;53;7;74;89;524;44;2;1;206;1;9;206;84;3;8;0;1;983;7;8;6501;6600;4;210;9;9;3;2;5;17;18;3;6;4;0;692;3;4;38;8;7;928;6;4;0;87;9;2;9;60;2;0;4;733;8;493;111;7;3111;352;4;9;0;61;4;83;893;574;6;0;3;97;9;1;3;6;4;8;6;1;3;5;184;809;7;7;50;632;75;3;66;568;2;61;680;178;9;2;1;52;97;4;1918;4;2;38;6;27;69;0;5;81;6;800;3;86;6;17;1968;15;12;785;555;428;8;868;39;0;471;1;7;2048;8;37;5;12;2;9;5;968;9;5;59;7;3;3;53;492;8;85;5;6;1;77;89;6;4;1;0;2;9;2;4;7;14;9;8;7;976;897;9;11;6;3685;77;5;27;1;919;0;5;2;75;26;0;87;500;616;8;934;6;8050;7;2;686;506;4;9;4;6;2;1;570;4;3;46;3;83;4;6;188;1;7;3;7;8;658;7;5856;11;84;9;629;4;1;6711;2;2;8;6;333;90;90;0;80;6;9;6;2;9;19;96;56;3;9;22;880;2;673;8935;2;6848;83;55;5;33;941;485;721;892;351;581;35;1;8;28;64;88;314;5;8;3;6;4;273;0;96;8;2;1;5;78;5373;89;7;6;6;7;2;90;6;0;3;9;38;64;84;1;1;4;47;5;44;84;3;83;676;0;252;48;0;626;6;9;240;96;3;321;494;5;74;863;5;9;0;9;8;0;9994;25;8;79;1;44;5;7;36;0;51;6;0;51;1;47;0;79;26;8;846;280;948;4;544;59;4;5;537;884;5;819;9;5;64;31;913;3733;233;324;84;75;684;93;5;29;5;4;5;94;1;2;295;566;6;571;9;4;6;3457;8;34;61;56;798;653;9;4;18;729;2;50;176;91;7;67;2;9;21;52;945;5;6;572;3;4;1;793;67;6;8;4;4;3;917;7;48;8;8;86;418;79;2;927;2;2;51;4;4979;6;45;19;5;7;2;0;3;0;5;8;7;17;7;6;1;9;0;2;9;79;547;3;15;5;2;91;9;6;5664;5;8;3;3781;91;274;79;1;8;1;87;7;74;71;6529;659;36;83;804;66;39;10;3;57;57;8;63;9;2;6;964;1;9;44;4;137;9;8;391;7;3;85;336;6;103;8;6403;45;9;47;6;20;8;41;3;131;1;257;7555;3;8040;2;4;68;6;64;1764;7;7;1964;2;3;0;530;94;0;2;380;57;44;0;1;83;257;5;2986;55;2;435;5;8;404;39;2;8;986;62;286;4651;97;94;4;6;40;2;406;3;9812;19;787;218;9;8;5620;12;2;1;5;3149;9;586;9;183;5;8;228;47;654;3;79;79;957;91;8;934;171;7;43;15;6;68;129;78;70;565;1;8001;4;4;0;4;94;5;592;3;78;12;2;1;3;5;1;561;971;29;58;3;3;5;622;3;0;57;14;89;35;13;4;5880;2;28;3;949;2036;49;841;21;3;0;8;4;24;241;9;62;3;821;6;4;4;28;80;78;78;9;3;67;1545;6;6;91;4;76;27;928;80;9;852;41;6;6417;1;4;747;4;668;69;1;1;70;217;9;991;1;0;84;19;9;8;3;6;509;7541;707;9;5;65;215;798;157;7;246;399;4;81;6;8;814;144;910;54;9;15;4;54;87;27;18;176;1;557;77;1;5;8;46;3;8;2224;38;69;38;9;1;7;263;8;7;6377;60;8;7;6;4;2;1;50;2;446;7;74;53;5;989;8;4;358;263;0;35;313;3;1;57;6;2;337;719;671;5;624;4;612;2;3;2;24;980;223;7;531;844;5;6;4;2;6;229;39;2;53;17;4;7;2;8;4;8;94;24;858;4814;4386;96;736;6;1;7;839;36;83;842;322;2;50;67;9;716;32;368;6165;5;897;42;9;2;8;74;0;23;2;270;91;44;52;585;2;459;564;88;6;37;12;62;839;133;7;91;11;8197;782;3795;2;57;8674;690;56;7;2;2;0;9;835;6;533;0;63;8;2134;89;4;1;32;2;1;77;466;3;2738;4;2;457;4;0;63;50;266;27;3;39;2;2200;15;5;7;4;5;9;9;89;454;5;506;6;92;142;3;89;4;76;8;4;8;30;7;5;172;0;0;7624;6125;3;430;222;24;58;3;2;3;6;46;97;1;8;0;0;9;52;872;5;5;8230;2;330;1;76;7621;76;2016;83;373;50;8;6;17;9;62;845;6;2;3;52;1941;8;57;9;2;5;85;172;4;4;31;371;38;5;9;8;884;765;18;3;3489;8;61;7863;51;7;0;5;39;7;8;41;80;73;76;679;80;6;57;3;793;6;9;8;3;255;2;6;579;10;5;1;5;2;3;21;8;76;82;21;70;6694;3;9;533;2;2;7780;25;9;62;269;2;31;1;28;3;31;4;958;768;86;9;5055;408;502;1;99;5;584;4;18;4;41;2;3;17;763;59;744;0;35;2;76;8;8;779;1;0;6;62;2;1;534;865;88;62;7;7169;3;8945;7;0;5;6;69;9376;735;74;8;955;8;896;20;6;0;1;8;8;67;6731;2;2;1;37;8584;7;460;3748;76;2;25;703;8;8;6;5;4;0;0;56;4136;2;18;56;9;0;6;9;697;8;2;1;5;66;3;6;1;77;6;0;8;2;0;947;23;4;0;7;8;5;25;95;27;2;6;3;0;69;89;4;7;6262;289;1;94;7;46;6;2056;63;155;0;861;37;0;68;3;87;7;6;9;6;1;2;654;9;22;2;7609;2;5;90;99;1;3;9;70;423;2;281;562;2;0;87;8;0;4;9;6;82;2;77;4;7;7313;2;83;8;189;9;2;3;0;0;0;6;0;802;3;0;1;705;2;100;1;36;2;6;7;8;6;84;0;0;828;305;8;8;4;9;9;810;4788;8;0;4;9;95;8;45;3;917;59;2;81;6;2;67;8;1;2497;998;1;74;307;1;8;0;90;9;5;140;643;1;31;2;87;85;224;838;7;2;26;2;381;2;8827;3;241;5457;6;95;9;73;27;17;54;452;0;978;284;675;0;2;6812;0;8;8;314;383;48;1;0;24;6;8;5;7;3;3;248;8;66;7;4;9;501;1;5;91;98;983;93;3;5;53;4;89;8;6;37;226;0;17;0;171;3;93;3;246;6;73;112;7;71;70;811;4;7;923;9;55;521;631;10;7;3;1;714;2;192;267;50;4931;4;66;6;99;8;3;3;1;343;4;6;47;0;91;22;77;977;8;3;385;0;6;5;0;42;620;9;2;82;5;3;2;38;7;240;8704;28;6;8;79;5;82;655;3;9592;9;777;29;27;5;165;0;74;3;7;60;7759;67;0;21;3;85;6;5;3;5;430;5;81;9;55;440;31;8;20;5222;547;1;37;9;0;8;5583;16;2;0;320;86;4;3;9;25;99;2;24;20;63;1;0;1;5;4;1;990;692;35;2;0;2943;9408;5;5;3;7;9902;391;33;5;7911;591;63;6;72;8;2;1150;7;8;3;4;57;469;6;4;39;7;8;97;42;1;194;8;450;304;9;5;3;51;21;1;2;41;851;72;1;60;0;76;3;8;6;9;1;7;1;0;91;2;0;443;3;664;4;60;5;36;6;4;8;0;172;1;5;0;183;90;7;994;5;1;55;324;97;0;3;6;90;639;450;2;83;3;88;0;55;37;2;740;398;7;7;610;4;38;96;429;570;7;0;45;21;2;7821;7;2;48;7;33;4;5;9;3676;2;78;7;1;39;281;8;582;20;12;3;43;3;2637;3;3;7;72;6;98;0;3;4;494;9;22;1;911;1;2;2246;9;4;4;8;7;4;9423;8;15;3;0;77;38;316;6;874;57;7;782;270;83;443;8;2;49;24;98;45;3;960;9;8;1;19;8;3;6;20;235;8;654;9;306;1;96;8;9;5;5;2;6;0;571;6;36;157;4;9;1;1;55;4;105;8;25;7;95;72;500;1;5;451;6;25;8;6;34;0;363;87;31;292;4;5;6751;9;2;7;31;7510;87;6;9;6;7;0;92;48;45;35;8;9;76;4;4;192;66;4;47;8;684;57;6;3;786;6;1;944;8553;69;31;23;365;235;2256;29;38;9;4;82;17;1;495;0;53;4;940;0;816;2;46;2;67;7;7;4;30;4;7;35;8;38;63;43;33;3;8;5;76;1997;60;579;13;273;10;607;7;28;174;0;90;420;353;11;2;8;8;4;8;98;5;24;7070;7;40;9;6056;10;17;95;51;1;1;87;8;2;9;0;10;434;9;0;95;8;924;7;2;49;3;0;788;7;8059;768;764;61;421;7;11;78;454;55;4;882;6;1;45;90;7;9;3;581;3;605;3;1;5;51;453;999;0;20;701;6;5;1;5;242;0;2;548;0;203;7;30;434;0;53;704;5;368;5;9;5;893;52;360;381;4;4;9;7;8;887;0;9;1;3;80;7;368;5;4;18;7;598;706;3;0;740;24;5;7;3;38;7;1;163;1;3;12;1;56;181;753;49;2;4;647;0;172;5;8;70;642;30;5;5;1;820;22;7;2;667;654;287;4;2;493;3;2;287;1;8;62;605;4;7;580;16;86;1;40;38;1;6312;39;5;526;229;759;44;8;8;8;238;86;3;5;9;0;7;20;42;9;77;4;1;1;6;0;4;5;68;57;6;29;60;8;291;969;9;8;2;5;663;2;1;4;7;4;8;2;28;8;95;7;97;5;315;8;357;12;8;586;3;79;6;378;9;5;7;19;8;2;4;4;9;6;4160;42;881;60;72;490;2;771;46;81;7;75;498;719;856;2;59;12;521;5;248;9;7;33;0;91;0;15;0;52;69;9;1;3;2;8;4;27;9;8;78;6813;670;4;52;69;6;332;6;558;40;7;990;7;0;4;4;6;3;3;1;9;98;8;670;6;2;34;5;1836;943;24;6;58;83;36;2;201;97;7;60;886;787;9;47;886;0;11;81;349;4;8;2;5;0;1;88;821;7;8;1;292;300;1;775;3;4;50;965;9;8;6;51;8;94;37;9;1;47;4;669;53;2;3;4;2;0;2;314;431;3;25;9;92;8;645;698;53;5;5;9;901;8;598;954;276;358;2;549;760;59;38;7181;8;68;7393;4;7;8;596;170;1;0;37;861;821;6;251;252;5;44;4;4;1;2883;81;86;2;2;2;5;96;6;58;0;7;30;538;3;36;1;818;5;730;39;62;7119;26;6;6;28;6480;1;1;3;0;947;31;595;592;8;6;4267;2;454;9938;6;5;4;64;8;41;8;2;25;9;0;848;73;31;6;67;73;6;67;279;2;57;3;4;18;4;12;819;38;7;6;6;6;1;972;1;2;3;0;5;9;8;0;3;0;64;5955;374;4;565;7172;465;67;50;9;58;9;453;87;504;74;51;9;3;6;4;4;9;25;3;5;97;71;9;5;9;1;0;7;3;8;8;46;1;948;9;9;7108;0;8;7;655;19;9;33;97;5;0;25;6106;3;2;3;95;85;3;384;2048;6;4;393;2;9;5;8;405;364;73;0;2;2;8;2;0;6;1;90;6;87;45;4;422;66;9;9;8;56;230;3112;8;356;14;208;6;6;50;93;5;970;56;984;35;9;337;8;3;6;5;6;50;508;543;0;1;36;70;82;27;3;12;86;98;27;2;96;23;2459;745;54;7352;1;4;3;3;193;3;160;878;679;171;831;4;7;79;91;804;60;5;9;792;1;0;96;28;4;18;3;7;709;4;65;2894;6;6;7904;4;5;0;93;1430;4;9;121;604;3;31;4;1;533;5;796;97;3;389;403;78;8;6;5;5;72;6;7;6;39;9;83;3;2;9;8316;8;3;91;41;95;3;9;7;79;7;1;821;51;761;35;5;6;37;66;413;68;5;6;6;5;31;54;18;95;5;7;6;983;4;9;783;0;0;3942;20;9;6;5;810;6;9;0;1;236;8;6;7;2;56;62;8;64;9;8;9;2;9;7;0;39;554;1305;79;1;84;4;0;0;919;84;79;78;1616;2;9;6;6;2;1;45;64;438;5;9;6;40;7;951;0;5;75;5;5;1;4;6;1;8;5;65;9;5;9378;8156;8;7;8;213;7;3;99;8;384;14;9456;979;72;5;39;402;0;57;0;8;17;9718;3;4;45;7;687;96;57;783;3;95;0;794;742;4;80;7;9;3;1;8429;66;5;11;5;9;9;9;454;7;608;10;106;2;4;58;476;0;0;4;8;7;1;50;15;6;333;69;0;990;4;116;360;440;3;1;7;67;423;55;2;21;1735;2;5;8;170;5;9281;566;1;72;7;43;2;1;9;7;1;98;77;5;67;875;643;382;8;874;206;795;547;2;89;6132;52;6;971;39;1109;19;52;7;366;8028;7;5;354;59;77;1;243;244;5;2;8;8;3;49;5;2;2;972;826;136;7;1;2;6;0;87;890;2;96;901;73;8;9;44;0;3;39;41;48;900;44;3889;4;3;247;731;20;5;2;97;98;1;1;0;24;6;5974;913;64;60;9;5;70;49;6;4;1;7;27;0;9;68;7;27;12;6;9306;86;1;4;7451;35;7;2;855;1;27;87;851;5;1;577;27;7;3592;84;9;3;4;137;54;3;35;72;3579;58;798;0;2732;94;26;958;4;9;62;9;1;1;28;403;8;74;0;8;9;21;217;0;1;37;2;0;9;1;0;8;42;3;7;6;6;8;8;68;481;1;6837;1;921;1;2280;824;1;9;8;24;86;330;7;58;6;0;17;9;460;6;1;60;31;63;2;90;764;372;961;30;32;4;991;326;2;2;50;665;84;77;81;0;234;2;3;82;645;110;39;1;3;327;3;13;560;9;2;58;1;332;5;3;78;936;933;8;3;87;8;4;3;7;426;5961;5;4;70;3;9;0;7;1;412;90;7;9;9;0;3;3;3314;18;859;230;0;29;46;9;49;2;68;8;2;6;2;28;74;7;12;996;3;52;5;11;13;9;674;9;8;4;6;3;8;6;494;9;540;4999;158;2;3;5;0;48;84;1;99;373;47;3;95;90;3;4;7;15;5;414;5;4186;0;45;0;8;4;0;657;89;2021;6;1;9;6;845;9;693;5;6;5;5;55;0;9464;3931;8;7;6;1;4058;81;815;9;2;8;6;7;400;5;58;597;7;3;7;24;2;0;12;22;0;505;15;74;0;7;68;6122;546;9;1;747;2;7;185;4;96;5;3;292;5031;6;884;1;2908;68;8;3;319;6;31;28;477;0;9;6;4;52;2189;73;688;85;5;5;700;5;8;5;5050;8884;9;4;3;6;4;0;4;67;1864;51;73;4;5;120;2391;3;29;46;5;88;22;4251;607;9;5;50;0;6;87;7;64;1;6;1;44;370;3;1;299;536;4;958;0;9916;1;9;2;85;0;2;0;8;35;3;9;25;69;37;1;80;79;62;529;3;751;0;8;9;22;147;4;355;480;11;8;9;4;976;7;14;4588;8;4;1;3;79;4;5;8691;292;4;1;2;2;68;5;0;2;71;65;4;461;1;0;6;1;22;467;9;6;1;62;46;19;859;45;6;111;3;82;883;3;175;92;585;6;584;41;1;30;2050;193;551;933;9;6;8;9;305;6;568;6;6;6757;9;8;998;6;592;842;51;32;711;36;94;3;57;961;62;476;679;6;1;30;3;22;4;64;3;8;393;0;6;789;43;5;2;1;741;131;9;8;2;4;442;7;628;48;922;700;20;6008;60;9;252;7;7;40;3;56;435;51;6;27;5;35;3;19;4;5;695;5;7;510;16;9;623;7950;1;552;155;3;743;2;8;0;1;3;9;2;881;7;532;6;9;3;2;3;5;599;3;72;368;5;6;2;3;9;4;9;0;2;947;849;117;9;0;2;991;72;7;2;6;1;86;0;5;4;53;9;54;5;6;5;522;3;14;8;4;2;8;48;7;342;7;4;78;3;584;36;8;3429;0;7;87;8;70;2;1;2;57;6;2;1;7;1;7;14;2201;3;4;42;2;3;173;2;6;35;607;3;897;0;89;204;8716;67;1;453;1;16;2;22;72;7;3;817;910;1;9;797;9;0;69;63;471;225;70;3;1;7;8;2904;42;3;2;3;4;1;6;672;295;21;0;467;0;339;4;4;5;1;303;1;2;19;3;3577;0;5;2;10;9;80;442;764;94;671;453;30;9;531;95;9;438;6;75;3;5;870;304;80;9003;5;7;2;4;6;706;8;6;29;8;1;6;8;2;4;5;871;7;1;1;76;35;7;6;760;0;0;4;85;6;56;5178;2;2;8;3;989;1;2;1;562;8062;37;8;58;2;12;6;26;5;0;0;410;45;8345;916;31;6;0;85;83;3;1;9;60;736;6;6318;9;96;224;9;23;0;5;0;94;1;2;59;714;38;5;460;9;80;44;1;3;205;4;30;9;9;725;12;8;8;3;64;5;81;6;44;4;0;487;240;3;76;0;46;3;7;70;155;147;999;2;264;1;0;4;7;6;43;76;953;5;95;6;360;12;8;8;333;3;3;6;8;8;6;4;801;3;6;2;7;50;503;7;3;6;5;330;3;6537;803;2650;6;6;0;790;4;0;4;6;89;6;3;29;36;7;459;6;63;2;0;1;354;87;400;0;7;2;7;6;6;8;49;0;98;8;36;446;9;94;3;7;1;6;98;75;992;7;642;172;3;0;5;33;466;27;1;318;56;2;6;5;8;3;2;0;0;414;9506;485;372;3;56;6;9;41;730;12;24;61;92;73;54;76;7;9;358;493;5;9;90;9;22;17;852;5;3;6787;1;0;4;6;7;8;705;947;3;4;863;0;7760;2296;524;15;8;5;2;1;9;9;5;30;3598;3;5;386;1856;808;5;1;4;29;28;1;11;97;497;76;332;55;45;1;79;0;2;8800;0;8;9;5;5;0;167;1;4;404;6;2;4;297;4;8;6;279;93;952;8;56;2;0;6;92;4;456;8;836;56;495;5;4;31;9;3;571;74;4;31;35;23;2;85;838;9;5;7;1;6;0;0;6;35;3;851;9;7;14], 1), T
([2;19;4;6;53;28;3;5;353;68;20;272;7;9081;62;337;644;41;2;6;3;876;100;6;94;8;166;26;2;649;1;5;3;44;99;11;77;7;6;7571;875;6;53;8;0;9;4;7;5;0;7;28;3;5;84;3;4;2322;5;2;27;834;6536;9;10;3;27;415;336;8;1;70;6;912;8;88;0;700;3;7;6;6;9;11;96;7;737;387;9618;6;7;878;8;187;65;8;99;7;80;8;3;6;68;5;134;1;68;9;20;5;6;5;8;7;167;2;5558], 86), T
